,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
4882,s4883,Movie,Thi Mai,Patricia Ferreira,"carmen machi, adriana ozores, aitana sánchez-gijón, dani rovira, eric nguyen, pedro casablanc, josé troncoso, josé burgos, ana lópez, pedro miguel martínez, nguyen ngan ha",Spain,2018-05-04,2017.0,TV-MA,99 min,"Comedies, Dramas, International Movies","Along with her two friends, a determined woman travels to Vietnam to bring home the baby her recently deceased daughter had planned to adopt."
4883,s4884,Movie,Si saben cómo me pongo ¿pá qué me invitan?,Fernando Ayllón,"ricardo quevedo, iván marín, freddy beltrán, nelson polanía, fabiola posada, liss pereira, jessica sanjuan, lina cardona",Colombia,2018-05-03,2018.0,TV-MA,89 min,"Comedies, International Movies","When four unhappy couples attend a spiritual retreat at a resort to try and solve their relationship troubles, shenanigans ensue."
4884,s4885,Movie,Jailbreak,Jimmy Henderson,"jean-paul ly, dara our, tharoth sam, dara phang, celine tran, savin phillip, sok visal",Cambodia,2018-05-02,2017.0,TV-MA,92 min,"Action & Adventure, International Movies",Four cops escorting a mobster to a high-security prison fight for survival when a gang boss orchestrates a riot from outside to silence their charge.
4885,s4886,Movie,Ajji,Devashish Makhija,"sushama deshpande, abhishek banerjee, smita tambe, sharvani suryavanshi, vikas kumar, sadiya siddiqui, sudhir pandey, manuj sharma",India,2018-05-01,2017.0,TV-MA,105 min,"Dramas, International Movies","When her small granddaughter is sexually assaulted by a powerful man and no justice is served, a poor, frail old woman plots her violent revenge."
4886,s4887,Movie,CIA: Comrade in America,Amal Neerad,"dulquer salmaan, karthika muraleedharan, siddique, soubin shahir, dileesh pothan, john vijay, chandini sreedharan, jinu joseph, sujith shankar, alencier ley lopez",India,2018-05-01,2017.0,TV-14,130 min,"Action & Adventure, Dramas, Independent Movies","A young man in Kerala has two weeks to stop the woman he loves from a fixed marriage in the U.S., but he doesn't have the papers to get there."
4887,s4888,Movie,Coffee for All,"Fluvio Iannuci, Roly Santos",unknown,"Italy, United States, Argentina",2018-05-01,2017.0,TV-PG,69 min,"Documentaries, International Movies","In Naples, Buenos Aires and New York, people reflect on the Neapolitan tradition of ""suspended coffee"" and how it changed their lives."
4888,s4889,Movie,Darc,Julius R. Nasso,"tony schiena, armand assante, kippei shiina, sho ikushima, vienna hehir, tetsu watanabe, grand master john u. kim, dawn olivieri",United States,2018-05-01,2018.0,TV-MA,98 min,"Action & Adventure, Independent Movies","To bring down a global human trafficking ring, an Interpol agent recruits the help of a brutal criminal with inside knowledge of the yakuza."
4889,s4890,Movie,Despido Procedente,Lucas Figueroa,"imanol arias, darío grandinetti, hugo silva, luis luque, miguel ángel solá, tomás pozzi, valeria alonso","Argentina, Spain",2018-05-01,2017.0,TV-MA,90 min,"Comedies, International Movies","A Spaniard working in Argentina sees his life upended after accidentally giving bad directions to a passerby, who demands compensation for the error."
4890,s4891,Movie,John Mulaney: Kid Gorgeous at Radio City,Alex Timbers,john mulaney,United States,2018-05-01,2018.0,TV-MA,65 min,Stand-Up Comedy,"John Mulaney relays stories from his childhood and “SNL,” eviscerates the value of college and laments getting older in this electric comedy special."
4891,s4892,Movie,My Perfect Romance,Justin G. Dyck,"kimberly-sue murray, christopher russell, lauren holly, jodie sweetin, morgan fairchild",Canada,2018-05-01,2018.0,PG,92 min,"Comedies, International Movies, Romantic Movies","Just in time for Valentine's Day, a program developer pitches a revolutionary dating algorithm to her new CEO, who volunteers them as guinea pigs."
4892,s4893,Movie,Pocoyo & Cars,Unknown,"stephen fry, alex marty",Unknown,2018-05-01,2015.0,TV-Y,19 min,Movies,"Pocoyo gears up for exciting car races and learns that friends, teamwork and imagination are what matter the most."
4893,s4894,Movie,Pocoyo & The Space Circus,Alfonso Rodríguez,"stephen fry, carys doyle",Spain,2018-05-01,2008.0,TV-Y,25 min,Movies,"Acrobatic aliens arrive on spaceships and perform for everyone, but when angry aliens arrive as well, Pocoyo and his friends must now put on a show."
4894,s4895,Movie,Pocoyo Carnival,Unknown,"stephen fry, alex marty",Unknown,2018-05-01,2015.0,TV-Y,22 min,Movies,"To celebrate the carnival, everyone learns to dance to different music. Plus, Pocoyo's friends surprise him with something delicious."
4895,s4896,Movie,Pocoyo Halloween: Space Halloween,Unknown,"stephen fry, montana smedley",United States,2018-05-01,2015.0,TV-Y,40 min,Movies,Pocoyo and his friends have a costume contest to celebrate Halloween and learn new things about planets and stars in space.
4896,s4897,Movie,Pocoyo Halloween: Spooky Movies,Unknown,"stephen fry, montana smedley",Unknown,2018-05-01,2014.0,TV-Y,22 min,Movies,"Pocoyo finds a special toy and plays new games with his friends, then they’re spooked by a scary box and try to find out who’s inside."
4897,s4898,Movie,Pocoyo Special Sports,"Guillermo Garcia, David Cantolla",unknown,Unknown,2018-05-01,2016.0,TV-Y,24 min,Movies,"Everyone is getting excited for the games. Pocoyo plays baseball and golf, and races with his friends. Ready, set, go!"
4898,s4899,TV Show,Simon,Unknown,"loti bailey, hayden connett, keith faulkner, rudy greatorex, luke haliwell, jacob preston, joanna ruiz, alex starke",France,2018-05-01,2016.0,TV-Y,1 Season,Kids' TV,"With his vivid imagination, Simon the rabbit searches for fun while learning about the importance of responsibility and communication."
4899,s4900,Movie,Sometimes,Priyadarshan,"prakash raj, shreya reddy, ashok selvan",India,2018-05-01,2016.0,TV-14,101 min,"Dramas, International Movies","Seven strangers anxiously waiting for their HIV test results decide to bribe the clinic receptionist to get them early, learning one is positive."
4900,s4901,TV Show,Spiritual House,Unknown,"hiroyuki ehara, miki sumiyoshi, sato kondo, kazuhiro kiyohara, noriko sakai, moe oshikiri, homare sawa, mariko hayashi",Unknown,2018-05-01,2017.0,TV-PG,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows","Psychic Hiroyuki Ehara leads various celebrities through spiritual consultations, probing into their issues and spotlighting their accomplishments."
4901,s4902,Movie,The Clapper,Dito Montiel,"ed helms, amanda seyfried, tracy morgan, brenda vaccaro, p.j. byrne, leah remini, mickey gooch jr., adam levine, russell peters, alan thicke",United States,2018-05-01,2017.0,R,90 min,"Comedies, Dramas, Independent Movies","A newcomer ekes out a living in LA as a professional audience member on infomercials, but life gets complicated when he's thrust into the spotlight."
4902,s4903,Movie,Toc Toc,Vicente Villanueva,"paco león, alexandra jiménez, rossy de palma, nuria herrero, adrián lastra, oscar martínez, inma cuevas, ana rujas, carolina lapausa",Spain,2018-05-01,2017.0,TV-MA,96 min,"Comedies, International Movies","A group of patients with OCD wait for their flight-delayed doctor to arrive for their appointments, forcing them to endure each other's oddball quirks."
4903,s4904,TV Show,Black Crows,Unknown,"rashed al shamrani, sayed rajab, dina talaat, mohamad al ahmad, maram al bloushi, mahmoud bu shehri, aseel omran, mona shaddad, azeez khayoun, ayman mabrouk, eisa diab, dima al jundi","Saudi Arabia, Syria, Egypt, Lebanon, Kuwait",2018-04-30,2017.0,TV-14,1 Season,"International TV Shows, TV Dramas","This drama portrays women and kids living under the Islamic State group: a Yazidi slave, an undercover reporter, a recruited mom and child snipers."
4904,s4905,Movie,Running Shaadi,Amit Roy,"amit sadh, tapsee pannu, arsh bajwa, brijendra kala, mahavir bhullar, pankaj jha, neeta mohindra",India,2018-04-30,2017.0,TV-14,115 min,"Comedies, International Movies, Romantic Movies","A Bihari migrant runs a successful service to help couples elope, until the daughter of his former boss stirs the pot."
4905,s4906,Movie,The Price of Success,Teddy Lussi-Modeste,"tahar rahim, maïwenn le besco, roschdy zem, grégoire colin, sultan, ali marhyar, camille lellouche, saïda bekkouche, meriem serbah, salma lahmer",France,2018-04-30,2017.0,TV-MA,92 min,"Dramas, International Movies","Struggling to balance family ties and a career, a rising comedian of Parisian banlieue roots learns the true price of fame."
4906,s4907,TV Show,Bobby Kennedy for President,Dawn Porter,robert f. kennedy,Unknown,2018-04-27,2018.0,TV-MA,1 Season,Docuseries,"Historic footage and leading voices of the era examine the ""Bobby Phenomenon"" of the 1960s and the legacy of the man who helped redefine the country."
4907,s4908,Movie,Candy Jar,Ben Shelton,"christina hendricks, helen hunt, uzo aduba, sami gayle, jacob latimore",United States,2018-04-27,2018.0,TV-14,93 min,"Children & Family Movies, Dramas, Romantic Movies",Dueling high school debate champs who are at odds on just about everything forge ahead with ambitious plans to get into the colleges of their dreams.
4908,s4909,TV Show,Goodnight DJ 1,Unknown,"chan fong, z-chen, frederick lee, melvin sia, chris tong, rickman chia, henley hii",Unknown,2018-04-27,2016.0,TV-14,2 Seasons,"International TV Shows, TV Dramas, TV Horror","Young radio announcers from varying backgrounds encounter the supernatural in mysterious dreams, accidents and everyday life."
4909,s4910,Movie,Holy Goalie,Curro Velázquez,"karra elejalde, alain hernández, juan manuel montilla, joel bosqued, macarena garcía, tito valverde, paco rueda, guillermo furiase, txema blasco, paco sagarzazu",Spain,2018-04-27,2017.0,TV-MA,95 min,"Comedies, International Movies, Sports Movies",A young priest coaches a team of uncoordinated monks in order to win a soccer tournament and save their monastery from being turned into a hotel.
4910,s4911,TV Show,Moving On,Unknown,"irene santiago, gary estrada, ariel rivera, patrick theo, louise chong, mano maniam, jojo struys, alvin wong",Unknown,2018-04-27,2016.0,TV-PG,1 Season,"International TV Shows, TV Dramas","Family problems, relationship issues and professional challenges dog law graduate Melissa Chan following her return from London to Malaysia."
4911,s4912,Movie,The Rachel Divide,Laura Brownson,unknown,United States,2018-04-27,2018.0,TV-MA,105 min,Documentaries,"Rachel Dolezal, her family and her critics reckon with the aftermath of a national debate sparked by questions about her racial identity."
4912,s4913,Movie,The Week Of,Robert Smigel,"adam sandler, chris rock, steve buscemi, rachel dratch, allison strong, roland buck iii, katie hartman, chloe himmelman, jake lippmann, jim barone, june gable",United States,2018-04-27,2018.0,TV-14,117 min,Comedies,Two fathers with clashing views about their children's upcoming wedding struggle to keep it together during the chaotic week before the big day.
4913,s4914,TV Show,Trio and a Bed,Unknown,"annabelle kong, amber chia, carmen soo, danny wan, daniel tan, jeffrey cheng",Unknown,2018-04-27,2016.0,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","After graduation, three women from distinct backgrounds find themselves in the real world, facing the challenges of work, romance and unexpected fame."
4914,s4915,TV Show,海的儿子,Unknown,"li nanxing, christopher lee, jesseca liu, apple hong, jeanette aw",Unknown,2018-04-27,2016.0,TV-14,1 Season,"International TV Shows, TV Dramas","Two brothers start a new life in Singapore, where they run into a childhood friend who falls in love with the elder while attracting the younger."
4915,s4916,Movie,Enissa Amani: Ehrenwort,Max Amini,enissa amani,Germany,2018-04-26,2018.0,TV-MA,66 min,Stand-Up Comedy,"Live from Hamburg, Iranian-German comedian Enissa Amani shares her take on German engineering, tax deductions and online fan-mail etiquette."
4916,s4917,Movie,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado","bill nye, neil degrasse tyson, eugenie scott, francis collins, ann druyan",United States,2018-04-25,2017.0,TV-PG,97 min,Documentaries,"The dynamic, bow-tied host behind the young adult science show faces climate-change skeptics as he demonstrates the importance of scientific evidence."
4917,s4918,Movie,Fishtronaut: The Movie,"Célia Catunda, Kiko Mistrorigo, Rodrigo Eba","fábio lucindo, celso alves, fernanda bullara",Brazil,2018-04-25,2018.0,TV-Y,78 min,Children & Family Movies,"Fishtronaut, Marina and Zeek travel to the big city in search of Grandpa, only to find that everyone else has mysteriously vanished too."
4918,s4919,Movie,Psychokinesis,Sang-ho Yeon,"ryu seung-ryong, shim eun-kyung, jung-min park, min-jae kim, yu-mi jung",South Korea,2018-04-25,2018.0,TV-MA,102 min,"Action & Adventure, Comedies, International Movies","Suddenly possessed with supernatural powers, a father sets out to help his estranged daughter, who's at risk of losing everything she's lived for."
4919,s4920,Movie,Kevin James: Never Don't Give Up,Andy Fickman,kevin james,United States,2018-04-24,2018.0,TV-PG,62 min,Stand-Up Comedy,"Kevin James makes his long-awaited return to stand-up in this family-friendly special, dishing on fatherhood, fans, his disdain for allergies and more."
4920,s4921,Movie,Dude,Olivia Milch,"lucy hale, kathryn prescott, alexandra shipp, awkwafina, alex wolff, brooke smith, jerry mackinnon, ronen rubenstein, satya bhabha, sydney lucas",United States,2018-04-20,2018.0,TV-MA,97 min,"Comedies, Dramas, Independent Movies",Four best friends navigate loss and major life changes – and smoke a lot of weed – during their last two weeks of high school.
4921,s4922,Movie,Kodachrome,Mark Raso,"ed harris, jason sudeikis, elizabeth olsen","Canada, United States",2018-04-20,2018.0,TV-MA,105 min,"Comedies, Dramas","A record company exec joins his estranged dad, a famous photographer who's dying, on a road trip to the last lab still developing Kodachrome film."
4922,s4923,Movie,Mercury 13,"David Sington, Heather Walsh",unknown,United States,2018-04-20,2018.0,TV-PG,79 min,Documentaries,"After rigorous testing in 1961, a small group of skilled female pilots are asked to step aside when only men are selected for spaceflight."
